iip_przest;iip_identy;iip_wersja;jpt_sjr_ko;jpt_kod_je;jpt_nazwa_;jpt_nazw01;jpt_organ_;jpt_orga01;jpt_jor_id;wazny_od;wazny_do;jpt_wazna_;wersja_od;wersja_do;jpt_powier;jpt_kj_iip;jpt_kj_i01;jpt_kj_i02;jpt_kod_01;id_bufora_;id_bufor01;id_technic;jpt_opis;jpt_sps_ko;gra_ids;status_obi;opis_bledu;typ_bledu
PL.PZGIK.200;339c0b81-56bf-4cc2-a84b-b9888352e042;2012-09-27T08:01:01+02:00;POW;1863;Rzeszów;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;12041.00000000000;0000000000EGIB;1863;;;0.00000000000;13878.00000000000;0.00000000000;829092;UZG;;AKTUALNY;;
PL.PZGIK.200;f4da5f0e-4820-4fc4-8733-89ea3e995ffc;2012-09-27T08:01:01+02:00;POW;1862;Przemyœl;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;4617.00000000000;0000000000EGIB;1862;;;0.00000000000;13878.00000000000;0.00000000000;829093;UZG;;AKTUALNY;;
PL.PZGIK.200;87b0548b-6fb1-4749-be14-8d7aa8c35944;2012-09-27T08:01:01+02:00;POW;1864;Tarnobrzeg;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;8540.00000000000;0000000000EGIB;1864;;;0.00000000000;13878.00000000000;0.00000000000;829094;UZG;;AKTUALNY;;
PL.PZGIK.200;5e18c93d-2b1b-4164-9ed8-bb5a97fb78b6;2012-09-27T08:01:01+02:00;POW;1802;brzozowski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;53934.00000000000;0000000000EGIB;1802;;;0.00000000000;13878.00000000000;0.00000000000;829070;UZG;;AKTUALNY;;
PL.PZGIK.200;264b1811-d015-4e4b-9a9b-959721422bb2;2012-09-27T08:01:01+02:00;POW;1801;bieszczadzki;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;113907.00000000000;0000000000EGIB;1801;;;0.00000000000;13878.00000000000;0.00000000000;829071;UZG;;AKTUALNY;;
PL.PZGIK.200;5d56a379-ad83-47b3-9aa4-e7188cf79742;2012-09-27T08:01:01+02:00;POW;1803;dêbicki;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;77748.00000000000;0000000000EGIB;1803;;;0.00000000000;13878.00000000000;0.00000000000;829072;UZG;;AKTUALNY;;
PL.PZGIK.200;7dd14e89-f415-4bd1-be2f-94be82fe2572;2012-09-27T08:01:01+02:00;POW;1804;jaros³awski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;102866.00000000000;0000000000EGIB;1804;;;0.00000000000;13878.00000000000;0.00000000000;829073;UZG;;AKTUALNY;;
PL.PZGIK.200;b78b9672-2649-4ac1-97bd-cf203d4ca7af;2012-09-27T08:01:01+02:00;POW;1806;kolbuszowski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;77317.00000000000;0000000000EGIB;1806;;;0.00000000000;13878.00000000000;0.00000000000;829074;UZG;;AKTUALNY;;
PL.PZGIK.200;44c38c19-27ce-4c07-9a4b-b77eaa3b9791;2012-09-27T08:01:01+02:00;POW;1805;jasielski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;83087.00000000000;0000000000EGIB;1805;;;0.00000000000;13878.00000000000;0.00000000000;829075;UZG;;AKTUALNY;;
PL.PZGIK.200;798ef296-2055-4890-993f-d414c67164ab;2012-09-27T08:01:01+02:00;POW;1807;kroœnieñski;;;NZN;0.00000000000;1899/12/30;1899/12/30;6        NZN;1899/12/30;2020/12/09;99311.00000000000;0000000000EGIB;1807;;;0.00000000000;13878.00000000000;0.00000000000;829076;UZG;;AKTUALNY;;
PL.PZGIK.200;4835d34d-ab56-47e8-bb0e-b26aa0b82825;2012-09-27T08:01:01+02:00;POW;1808;le¿ajski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;58371.00000000000;0000000000EGIB;1808;;;0.00000000000;13878.00000000000;0.00000000000;829077;UZG;;AKTUALNY;;
PL.PZGIK.200;cbda7396-a9b3-434f-b819-bee9c24d7738;2012-09-27T08:01:01+02:00;POW;1809;lubaczowski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;130837.00000000000;0000000000EGIB;1809;;;0.00000000000;13878.00000000000;0.00000000000;829078;UZG;;AKTUALNY;;
PL.PZGIK.200;5533017c-cd50-4576-804b-b958e833c6ee;2012-09-27T08:01:01+02:00;POW;1810;³añcucki;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;45184.00000000000;0000000000EGIB;1810;;;0.00000000000;13878.00000000000;0.00000000000;829079;UZG;;AKTUALNY;;
PL.PZGIK.200;3f4de0d6-42c9-4507-b007-95a57f0797b9;2012-09-27T08:01:01+02:00;POW;1811;mielecki;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;88050.00000000000;0000000000EGIB;1811;;;0.00000000000;13878.00000000000;0.00000000000;829080;UZG;;AKTUALNY;;
PL.PZGIK.200;00d02105-cbd3-45ef-837b-ea0fa86bf60c;2012-09-27T08:01:01+02:00;POW;1817;sanocki;;;NZN;0.00000000000;1899/12/30;1899/12/30;6        NZN;1899/12/30;2020/12/09;115643.00000000000;0000000000EGIB;1817;;;0.00000000000;13878.00000000000;0.00000000000;829086;UZG;;AKTUALNY;;
PL.PZGIK.200;46c53311-3b2d-4273-87c6-92817f4b877e;2012-09-27T09:26:09+02:00;POW;2001;augustowski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;165939.00000000000;0000000000EGIB;2001;;;0.00000000000;13882.00000000000;0.00000000000;829184;UZG;;AKTUALNY;;
